time,angle,r1,r2,r3,r4,r5,r6,circular,lateral,rawname
23:33.7,58.61291952,768,769,747,724,736,797,0,0,CZP_0_0
23:33.7,54.69423788,770,772,749,726,738,802,0,0,CZP_0_0
23:33.7,51.06979985,771,775,752,728,739,808,0,0,CZP_0_0
23:33.7,47.65342726,774,777,753,730,740,812,0,0,CZP_0_0
23:33.7,44.74687905,775,778,754,731,741,814,0,0,CZP_0_0
23:33.8,42.53605763,775,778,754,731,741,814,0,0,CZP_0_0
23:33.8,41.14326256,774,776,753,730,741,812,0,0,CZP_0_0
23:33.8,40.65937002,772,771,750,728,739,807,0,0,CZP_0_0
23:33.8,41.15603124,769,766,748,726,737,802,0,0,CZP_0_0
23:33.8,42.41967641,767,762,746,724,735,796,0,0,CZP_0_0
23:33.9,44.39302822,764,759,744,722,734,791,0,0,CZP_0_0
23:33.9,47.00651029,760,755,742,720,732,787,0,0,CZP_0_0
23:33.9,50.1924922,757,753,740,718,730,782,0,0,CZP_0_0
23:33.9,53.96819899,754,750,739,716,728,777,0,0,CZP_0_0
23:33.9,58.32133644,750,747,737,715,727,773,0,0,CZP_0_0
23:34.0,62.82330157,749,742,735,714,726,769,0,0,CZP_0_0
23:34.0,67.58754172,748,740,733,712,723,763,0,0,CZP_0_0
23:34.0,72.22420597,745,736,731,710,722,760,0,0,CZP_0_0
23:34.0,77.75559436,743,733,729,708,720,757,0,0,CZP_0_0
23:34.0,82.06586452,742,729,728,705,719,754,0,0,CZP_0_0
23:34.1,123.7165965,742,726,727,704,717,751,0,0,CZP_0_0
23:34.1,126.713104,741,723,727,703,718,748,0,0,CZP_0_0
23:34.1,133.0401487,740,720,727,701,719,746,0,0,CZP_0_0
23:34.1,138.0093069,739,716,728,700,717,743,0,0,CZP_0_0
23:34.1,143.1157583,739,711,730,700,717,741,0,0,CZP_0_0
23:34.2,147.7177527,739,708,731,699,717,740,0,0,CZP_0_0
23:34.2,151.811358,740,704,730,699,717,738,0,0,CZP_0_0
23:34.2,154.5030028,741,703,728,700,718,738,0,0,CZP_0_0
23:34.2,156.5499542,745,703,726,701,718,736,0,0,CZP_0_0
23:34.2,157.7756883,748,703,721,700,718,734,0,0,CZP_0_0
23:34.3,157.3810763,753,705,721,702,720,729,0,0,CZP_0_0
23:34.3,156.5855967,757,705,718,703,720,724,0,0,CZP_0_0
23:34.3,156.6130873,756,704,716,703,720,721,0,0,CZP_0_0
23:34.3,157.062072,758,705,717,704,721,721,0,0,CZP_0_0
23:34.3,157.4740406,759,705,716,704,722,722,0,0,CZP_0_0
23:34.4,157.8243038,759,706,717,703,721,722,0,0,CZP_0_0
23:34.4,157.9313421,759,706,718,703,720,721,0,0,CZP_0_0
23:34.4,157.9385906,758,705,720,704,721,722,0,0,CZP_0_0
23:34.4,157.6744178,757,706,720,703,720,722,0,0,CZP_0_0
23:34.4,157.3515918,756,706,721,702,720,724,0,0,CZP_0_0
23:34.5,156.8467636,754,707,723,702,720,726,0,0,CZP_0_0
23:34.5,157.2035144,751,709,725,701,720,730,0,0,CZP_0_0
23:34.5,156.1090539,748,708,727,700,719,732,0,0,CZP_0_0
23:34.5,154.3099387,746,708,731,700,719,733,0,0,CZP_0_0
23:34.5,151.474907,743,710,733,699,718,732,0,0,CZP_0_0
23:34.6,147.9966326,740,710,736,699,717,730,0,0,CZP_0_0
23:34.6,143.1696784,738,713,736,698,717,732,0,0,CZP_0_0
23:34.6,138.4811693,738,717,736,699,717,736,0,0,CZP_0_0
23:34.6,133.2072931,739,723,733,699,717,740,0,0,CZP_0_0
23:34.6,127.7268385,740,728,732,700,716,745,0,0,CZP_0_0
23:34.7,122.0242446,741,731,731,701,717,750,0,0,CZP_0_0
23:34.7,116.1929194,743,734,731,703,718,753,0,0,CZP_0_0
23:34.7,110.4776741,744,737,731,706,718,756,0,0,CZP_0_0
23:34.7,105.1383257,745,740,732,706,720,760,0,0,CZP_0_0
23:34.7,99.8049318,747,743,732,708,721,764,0,0,CZP_0_0
23:34.8,94.77009869,749,746,734,710,722,766,0,0,CZP_0_0
23:34.8,89.68808075,750,748,735,711,723,769,0,0,CZP_0_0
23:34.8,84.8618661,753,751,737,713,725,772,0,0,CZP_0_0
23:34.8,80.35265388,754,754,739,714,727,776,0,0,CZP_0_0
23:34.8,76.14818685,755,757,738,714,728,779,0,0,CZP_0_0
23:34.9,71.83930988,759,762,743,718,731,785,0,0,CZP_0_0
23:34.9,67.35379001,762,765,744,719,733,788,0,0,CZP_0_0
23:34.9,63.09779162,765,771,747,723,735,794,0,0,CZP_0_0
23:34.9,59.18519306,769,775,751,726,738,799,0,0,CZP_0_0
23:34.9,55.16456424,772,779,751,728,739,804,0,0,CZP_0_0
23:35.0,51.31796686,774,783,753,730,741,808,0,0,CZP_0_0
23:35.0,48.01632329,776,787,755,732,743,813,0,0,CZP_0_0
23:35.0,45.0648917,777,788,756,733,743,816,0,0,CZP_0_0
23:35.0,42.79373481,777,788,756,734,744,816,0,0,CZP_0_0
23:35.0,42.54209992,776,785,755,732,742,813,0,0,CZP_0_0
23:35.1,50.52557866,774,781,753,731,741,809,0,0,CZP_0_0
23:35.1,53.29326977,772,777,750,729,739,803,0,0,CZP_0_0
23:35.1,57.35548299,769,771,748,726,737,798,0,0,CZP_0_0
23:35.1,61.3145127,766,768,747,724,735,793,0,0,CZP_0_0
23:35.1,65.58038135,762,763,744,722,734,788,0,0,CZP_0_0
23:35.2,70.28860135,759,758,741,719,731,784,0,0,CZP_0_0
23:35.2,75.21443356,756,757,740,718,730,780,0,0,CZP_0_0
23:35.2,79.96813039,752,751,738,716,728,775,0,0,CZP_0_0
23:35.2,84.82778361,750,748,736,715,726,771,0,0,CZP_0_0
23:35.2,89.82867458,750,744,734,713,724,766,0,0,CZP_0_0
23:35.3,95.74795075,747,740,732,711,723,761,0,0,CZP_0_0
23:35.3,101.2335306,745,736,730,709,721,757,0,0,CZP_0_0
23:35.3,106.9667783,742,732,728,706,719,753,0,0,CZP_0_0
23:35.3,112.7767489,741,727,727,704,718,750,0,0,CZP_0_0
23:35.3,118.4643349,742,724,727,703,718,748,0,0,CZP_0_0
23:35.4,124.4907429,740,719,726,701,717,745,0,0,CZP_0_0
23:35.4,130.5390439,740,716,728,701,717,743,0,0,CZP_0_0
23:35.4,136.3739853,740,710,729,700,717,740,0,0,CZP_0_0
23:35.4,141.8806161,739,706,728,699,717,738,0,0,CZP_0_0
23:35.4,146.9568177,739,706,729,702,718,739,0,0,CZP_0_0
23:35.5,152.1752822,743,705,727,701,718,738,0,0,CZP_0_0
23:35.5,155.3868993,747,704,724,701,717,735,0,0,CZP_0_0
23:35.5,157.6955901,750,705,721,703,719,732,0,0,CZP_0_0
23:35.5,158.1081311,754,704,718,703,719,724,0,0,CZP_0_0
23:35.5,157.7862969,756,705,717,704,720,721,0,0,CZP_0_0
23:35.6,157.1007222,758,705,717,704,720,721,0,0,CZP_0_0
23:35.6,157.1381482,759,705,717,704,720,720,0,0,CZP_0_0
23:35.6,157.4059885,762,706,716,704,720,720,0,0,CZP_0_0
23:35.6,157.8226957,760,706,718,704,720,720,0,0,CZP_0_0
23:35.6,158.0761986,760,705,718,704,720,720,0,0,CZP_0_0
23:35.7,158.134323,759,705,719,703,720,721,0,0,CZP_0_0
23:35.7,158.1637484,760,705,719,703,720,721,0,0,CZP_0_0
23:35.7,157.6903513,758,706,720,703,721,722,0,0,CZP_0_0
23:35.7,157.8181993,758,707,721,704,721,723,0,0,CZP_0_0
23:35.7,157.8688792,756,708,723,702,720,725,0,0,CZP_0_0
23:35.8,157.7663148,754,709,724,702,720,728,0,0,CZP_0_0
23:35.8,157.5127386,752,710,726,701,720,731,0,0,CZP_0_0
23:35.8,156.7760921,749,709,728,701,720,734,0,0,CZP_0_0
23:35.8,156.0553441,746,707,731,700,719,734,0,0,CZP_0_0
23:35.8,155.1509733,742,708,734,699,718,733,0,0,CZP_0_0
23:35.9,152.4642698,739,710,736,699,717,731,0,0,CZP_0_0
23:35.9,149.3562045,739,713,736,699,717,733,0,0,CZP_0_0
23:35.9,144.8729537,738,717,736,699,717,737,0,0,CZP_0_0
23:35.9,140.0936085,738,722,733,699,716,740,0,0,CZP_0_0
23:35.9,134.96514,740,728,732,700,717,745,0,0,CZP_0_0
23:36.0,129.8131714,741,731,731,701,717,749,0,0,CZP_0_0
23:36.0,124.332945,743,735,731,703,717,753,0,0,CZP_0_0
23:36.0,118.4837298,744,737,730,705,718,756,0,0,CZP_0_0
23:36.0,115.0066406,745,739,731,706,720,761,0,0,CZP_0_0
23:36.0,97.55671378,747,744,732,707,721,765,0,0,CZP_0_0
23:36.1,71.20609988,749,747,734,711,723,768,0,0,CZP_0_0
23:36.1,69.44033108,751,749,736,712,725,772,0,0,CZP_0_0
23:36.1,63.44991163,754,752,739,715,727,776,0,0,CZP_0_0
23:36.1,58.37661511,755,757,741,716,730,783,0,0,CZP_0_0
23:36.1,53.52436328,758,762,744,718,732,787,0,0,CZP_0_0
23:36.2,48.91710292,762,766,747,720,734,793,0,0,CZP_0_0
23:36.2,45.03302461,767,772,749,723,737,798,0,0,CZP_0_0
23:36.2,42.28423644,772,777,752,726,739,803,0,0,CZP_0_0
23:36.2,40.27145014,776,781,755,729,742,808,0,0,CZP_0_0
23:36.2,39.60935375,779,785,757,732,744,813,0,0,CZP_0_0
23:36.3,40.16997619,781,787,757,733,744,816,0,0,CZP_0_0
23:36.3,41.57501008,780,787,756,733,744,816,0,0,CZP_0_0
23:36.3,43.83141975,779,783,754,732,742,812,0,0,CZP_0_0
23:36.3,46.70082371,775,776,751,730,741,806,0,0,CZP_0_0
23:36.3,50.11643869,774,774,751,728,739,801,0,0,CZP_0_0
23:36.4,53.83235665,769,768,746,724,736,795,0,0,CZP_0_0
23:36.4,58.2075707,766,766,746,723,735,791,0,0,CZP_0_0
23:36.4,62.58664478,762,760,742,720,732,787,0,0,CZP_0_0
23:36.4,67.56496916,758,757,741,718,731,783,0,0,CZP_0_0
23:36.4,72.37011894,754,753,739,717,729,778,0,0,CZP_0_0
23:36.5,76.13386119,751,750,737,716,727,774,0,0,CZP_0_0
23:36.5,80.88245096,750,746,735,714,725,770,0,0,CZP_0_0
23:36.5,85.15201023,749,742,733,712,724,764,0,0,CZP_0_0
23:36.5,90.29523795,746,738,731,710,722,761,0,0,CZP_0_0
23:36.5,95.94678194,744,735,729,708,720,758,0,0,CZP_0_0
23:36.6,101.0226023,742,731,728,706,719,755,0,0,CZP_0_0
23:36.6,106.3965991,742,727,727,704,718,751,0,0,CZP_0_0
23:36.6,111.9460245,742,724,727,703,718,749,0,0,CZP_0_0
23:36.6,117.863398,741,721,731,702,718,746,0,0,CZP_0_0
23:36.6,123.7445632,739,715,729,702,717,743,0,0,CZP_0_0
23:36.7,129.7861434,739,711,730,700,717,741,0,0,CZP_0_0
23:36.7,135.5506629,741,708,730,700,717,740,0,0,CZP_0_0
23:36.7,141.1699243,739,705,728,700,717,740,0,0,CZP_0_0
23:36.7,146.3713579,743,706,727,702,718,739,0,0,CZP_0_0
23:36.7,150.8983527,747,705,723,702,718,736,0,0,CZP_0_0
23:36.8,154.5956486,751,705,720,702,719,733,0,0,CZP_0_0
23:36.8,156.8074586,754,705,718,703,720,726,0,0,CZP_0_0
23:36.8,158.4344556,756,705,716,703,720,722,0,0,CZP_0_0
23:36.8,158.5677247,757,705,716,704,720,720,0,0,CZP_0_0
23:36.8,157.9630215,759,705,715,704,720,720,0,0,CZP_0_0
23:36.9,157.5694378,760,705,715,704,719,720,0,0,CZP_0_0
23:36.9,157.6223692,760,705,716,704,720,720,0,0,CZP_0_0
23:36.9,157.910412,760,705,717,704,720,720,0,0,CZP_0_0
23:36.9,158.1776395,761,706,718,704,720,721,0,0,CZP_0_0
23:36.9,158.4537551,759,705,719,704,720,721,0,0,CZP_0_0
23:37.0,158.3469468,759,705,718,703,720,721,0,0,CZP_0_0
23:37.0,158.4077954,759,705,719,703,720,722,0,0,CZP_0_0
23:37.0,158.1555248,757,706,720,702,720,723,0,0,CZP_0_0
23:37.0,158.5614223,755,707,722,702,720,724,0,0,CZP_0_0
23:37.0,154.7116065,753,708,724,701,720,727,0,0,CZP_0_0
23:37.1,150.5189049,750,709,726,701,719,731,0,0,CZP_0_0
23:37.1,147.9185371,747,707,729,700,719,733,0,0,CZP_0_0
23:37.1,144.0263412,744,707,732,699,718,735,0,0,CZP_0_0
23:37.1,139.9931482,741,708,734,700,718,733,0,0,CZP_0_0
23:37.1,135.78102,739,710,735,699,716,731,0,0,CZP_0_0
23:37.2,130.8635928,738,713,736,699,717,734,0,0,CZP_0_0
23:37.2,125.769831,738,716,735,698,716,736,0,0,CZP_0_0
23:37.2,120.5892844,738,721,734,699,717,741,0,0,CZP_0_0
23:37.2,115.2252423,738,725,730,699,716,743,0,0,CZP_0_0
23:37.2,109.7916365,740,728,730,699,715,747,0,0,CZP_0_0
23:37.3,104.5373133,742,733,730,702,717,752,0,0,CZP_0_0
23:37.3,99.04291653,743,735,729,703,717,755,0,0,CZP_0_0
23:37.3,93.67389939,745,738,730,705,718,759,0,0,CZP_0_0
23:37.3,88.54760057,746,742,732,706,720,762,0,0,CZP_0_0
23:37.3,83.33164972,748,745,734,710,722,766,0,0,CZP_0_0
23:37.4,78.25361289,749,747,735,712,724,769,0,0,CZP_0_0
23:37.4,73.15345664,752,750,736,712,725,772,0,0,CZP_0_0
23:37.4,68.2265671,754,754,738,714,727,776,0,0,CZP_0_0
23:37.4,63.36803316,756,758,740,715,729,781,0,0,CZP_0_0
23:37.4,58.89724364,760,762,742,718,731,785,0,0,CZP_0_0
23:37.5,54.11427795,764,768,748,721,734,791,0,0,CZP_0_0
23:37.5,50.03178168,767,771,747,721,735,795,0,0,CZP_0_0
23:37.5,46.55526273,771,776,749,726,738,800,0,0,CZP_0_0
23:37.5,43.45020062,773,780,752,728,740,807,0,0,CZP_0_0
23:37.5,41.54026094,775,784,754,730,742,810,0,0,CZP_0_0
23:37.6,40.27426849,776,787,755,732,743,812,0,0,CZP_0_0
23:37.6,39.89713697,777,787,755,733,743,814,0,0,CZP_0_0
23:37.6,40.54265572,777,785,754,732,742,812,0,0,CZP_0_0
23:37.6,42.13235975,774,781,752,730,740,808,0,0,CZP_0_0
23:37.6,44.33822084,773,776,750,729,739,802,0,0,CZP_0_0
23:37.7,47.03056896,770,772,748,726,737,797,0,0,CZP_0_0
23:37.7,50.37822479,766,766,745,724,735,792,0,0,CZP_0_0
23:37.7,54.15681267,763,763,743,721,733,788,0,0,CZP_0_0
23:37.7,57.87045405,759,759,741,720,731,785,0,0,CZP_0_0
23:37.7,62.22454987,756,755,740,718,730,781,0,0,CZP_0_0
23:37.8,66.84486027,753,751,738,715,728,776,0,0,CZP_0_0
23:37.8,71.57499084,750,748,737,715,725,771,0,0,CZP_0_0
23:37.8,76.41788587,751,744,734,714,724,766,0,0,CZP_0_0
23:37.8,81.39739477,748,739,732,711,723,762,0,0,CZP_0_0
23:37.8,86.62236843,745,736,730,709,721,758,0,0,CZP_0_0
23:37.9,92.05191489,743,732,729,706,720,754,0,0,CZP_0_0
23:37.9,97.59028337,742,728,727,704,719,752,0,0,CZP_0_0
23:37.9,103.369552,742,723,727,702,718,748,0,0,CZP_0_0
23:37.9,109.5246036,740,719,727,701,717,745,0,0,CZP_0_0
23:37.9,115.7645099,740,716,729,701,718,742,0,0,CZP_0_0
23:38.0,122.3546695,739,713,730,700,717,741,0,0,CZP_0_0
23:38.0,128.723497,740,712,729,700,717,740,0,0,CZP_0_0
23:38.0,135.7529679,741,710,726,700,717,740,0,0,CZP_0_0
23:38.0,140.3550069,746,709,723,702,718,739,0,0,CZP_0_0
23:38.0,155.5602814,749,707,721,702,718,737,0,0,CZP_0_0
23:38.1,158.588191,752,706,720,702,720,731,0,0,CZP_0_0
23:38.1,157.6548763,755,705,716,703,720,727,0,0,CZP_0_0
23:38.1,157.7641212,757,706,716,703,720,723,0,0,CZP_0_0
23:38.1,157.8222253,759,706,716,704,720,723,0,0,CZP_0_0
23:38.1,157.776247,758,706,715,704,720,721,0,0,CZP_0_0
23:38.2,157.9472969,760,706,715,704,720,721,0,0,CZP_0_0
23:38.2,157.9480396,761,705,715,704,721,721,0,0,CZP_0_0
23:38.2,157.9363738,761,706,715,704,720,720,0,0,CZP_0_0
23:38.2,158.0652434,760,706,716,704,720,721,0,0,CZP_0_0
23:38.2,157.9361454,760,706,717,704,720,722,0,0,CZP_0_0
23:38.3,157.7647285,759,707,718,703,720,723,0,0,CZP_0_0
23:38.3,157.2658344,758,707,718,703,720,724,0,0,CZP_0_0
23:38.3,157.6426085,756,708,719,702,720,725,0,0,CZP_0_0
23:38.3,156.8568851,754,709,721,701,720,727,0,0,CZP_0_0
23:38.3,155.0506243,751,710,723,700,719,730,0,0,CZP_0_0
23:38.4,152.1763044,748,708,725,700,717,733,0,0,CZP_0_0
23:38.4,148.8963158,745,707,729,700,719,735,0,0,CZP_0_0
23:38.4,143.911139,742,709,732,699,717,732,0,0,CZP_0_0
23:38.4,139.4994677,740,710,735,699,717,731,0,0,CZP_0_0
23:38.4,134.3811391,739,713,735,699,717,734,0,0,CZP_0_0
23:38.5,129.202595,739,718,734,699,716,737,0,0,CZP_0_0
23:38.5,123.9748742,739,724,733,700,717,742,0,0,CZP_0_0
23:38.5,118.79081,740,728,731,701,717,746,0,0,CZP_0_0
23:38.5,113.5283358,742,731,731,702,717,750,0,0,CZP_0_0
23:38.5,108.5659051,743,734,729,702,716,752,0,0,CZP_0_0
23:38.6,103.8152624,743,736,730,704,718,756,0,0,CZP_0_0
23:38.6,98.94833183,745,740,731,706,719,761,0,0,CZP_0_0
23:38.6,94.26093401,747,743,732,708,721,764,0,0,CZP_0_0
23:38.6,89.67821549,750,746,734,710,722,767,0,0,CZP_0_0
23:38.6,84.9518649,751,747,735,711,723,770,0,0,CZP_0_0
23:38.7,79.77610918,753,750,735,713,725,775,0,0,CZP_0_0
23:38.7,75.57674051,754,753,739,713,727,777,0,0,CZP_0_0
23:38.7,71.22756154,756,756,741,716,729,781,0,0,CZP_0_0
23:38.7,66.72216891,758,759,742,718,731,785,0,0,CZP_0_0
23:38.7,62.20013586,761,763,745,720,732,790,0,0,CZP_0_0
23:38.8,58.03569279,766,767,746,722,735,795,0,0,CZP_0_0
23:38.8,53.74991077,769,770,748,725,738,799,0,0,CZP_0_0
23:38.8,50.29963266,772,774,750,727,738,802,0,0,CZP_0_0
23:38.8,47.11252283,774,778,753,729,740,808,0,0,CZP_0_0
23:38.8,44.49000838,776,780,754,731,741,811,0,0,CZP_0_0
23:38.9,42.51660603,776,781,754,731,742,813,0,0,CZP_0_0
23:38.9,41.63393266,776,780,754,731,741,812,0,0,CZP_0_0
23:38.9,41.62424524,775,777,752,730,739,809,0,0,CZP_0_0
23:38.9,42.54086361,773,773,750,729,738,804,0,0,CZP_0_0
23:38.9,44.2952536,771,769,748,726,737,799,0,0,CZP_0_0
23:39.0,46.74368294,767,764,745,724,734,793,0,0,CZP_0_0
23:39.0,49.58146526,765,760,744,721,733,789,0,0,CZP_0_0
23:39.0,54.24241146,759,756,741,719,731,785,0,0,CZP_0_0
23:39.0,56.11700364,756,753,738,718,730,781,0,0,CZP_0_0
23:39.0,88.75838376,752,749,737,716,727,776,0,0,CZP_0_0
23:39.1,95.0694324,751,745,736,715,725,771,0,0,CZP_0_0
23:39.1,100.5458582,750,742,734,713,723,766,0,0,CZP_0_0
23:39.1,105.8766588,747,737,731,711,723,762,0,0,CZP_0_0
23:39.1,111.7501893,745,735,730,709,721,758,0,0,CZP_0_0
23:39.1,117.6811134,742,731,728,706,720,756,0,0,CZP_0_0
23:39.2,123.6179471,742,727,728,704,718,752,0,0,CZP_0_0
23:39.2,129.4940829,742,723,727,703,718,748,0,0,CZP_0_0
23:39.2,135.4824006,741,719,728,701,717,746,0,0,CZP_0_0
23:39.2,141.1673683,739,714,728,700,716,743,0,0,CZP_0_0
23:39.2,146.6570398,739,710,729,699,717,741,0,0,CZP_0_0
23:39.3,151.671569,740,707,729,700,717,740,0,0,CZP_0_0
23:39.3,154.8344368,741,706,727,700,717,739,0,0,CZP_0_0
23:39.3,156.9625749,744,705,724,701,717,739,0,0,CZP_0_0
23:39.3,158.0974936,748,705,721,701,718,737,0,0,CZP_0_0
23:39.3,158.3186819,751,703,719,702,718,731,0,0,CZP_0_0
23:39.4,157.9943846,754,704,717,703,719,724,0,0,CZP_0_0
23:39.4,157.1936888,755,704,714,702,720,723,0,0,CZP_0_0
23:39.4,157.4681643,756,705,715,704,720,721,0,0,CZP_0_0
23:39.4,157.596924,759,706,715,703,719,721,0,0,CZP_0_0
23:39.4,157.772398,760,706,715,704,720,720,0,0,CZP_0_0
23:39.5,157.9726605,760,706,715,704,720,720,0,0,CZP_0_0
23:39.5,158.2446458,760,706,716,703,720,721,0,0,CZP_0_0
23:39.5,158.1960882,759,706,716,703,720,721,0,0,CZP_0_0
23:39.5,158.2047928,759,706,717,703,720,721,0,0,CZP_0_0
23:39.5,158.2628265,758,706,717,702,720,722,0,0,CZP_0_0
23:39.6,158.412701,756,707,719,702,720,723,0,0,CZP_0_0
23:39.6,157.7546561,753,708,720,701,719,724,0,0,CZP_0_0
23:39.6,156.0657998,751,709,721,700,719,728,0,0,CZP_0_0
23:39.6,154.1841326,748,708,725,700,719,732,0,0,CZP_0_0
23:39.6,151.9062918,744,708,729,699,718,732,0,0,CZP_0_0
23:39.7,148.4207467,741,709,732,699,717,729,0,0,CZP_0_0
23:39.7,144.5722374,739,712,734,699,717,731,0,0,CZP_0_0
23:39.7,139.8687742,739,715,734,699,717,734,0,0,CZP_0_0
23:39.7,134.9260235,738,718,733,699,717,737,0,0,CZP_0_0
23:39.7,129.9599387,738,723,732,699,716,741,0,0,CZP_0_0
23:39.8,124.8884872,740,728,731,700,716,746,0,0,CZP_0_0
23:39.8,119.7920342,742,731,730,701,717,750,0,0,CZP_0_0
23:39.8,114.7212793,744,736,731,703,715,754,0,0,CZP_0_0
23:39.8,109.6131307,744,737,731,704,718,758,0,0,CZP_0_0
23:39.8,104.5453362,746,740,731,706,719,761,0,0,CZP_0_0
23:39.9,99.3610251,747,743,732,707,721,765,0,0,CZP_0_0
23:39.9,94.08767514,749,745,733,710,722,768,0,0,CZP_0_0
23:39.9,88.97566541,751,748,735,711,723,770,0,0,CZP_0_0
23:39.9,83.95777427,752,750,737,713,725,773,0,0,CZP_0_0
23:39.9,79.26248737,753,753,738,714,727,776,0,0,CZP_0_0
23:40.0,74.52975146,755,756,740,716,729,780,0,0,CZP_0_0
23:40.0,70.12432639,759,760,742,718,731,785,0,0,CZP_0_0
23:40.0,65.30750252,762,764,744,720,733,789,0,0,CZP_0_0
23:40.0,60.22623635,767,768,748,723,735,794,0,0,CZP_0_0
23:40.0,39.6869654,769,772,747,724,736,798,0,0,CZP_0_0
23:40.1,41.00971747,772,777,750,727,738,804,0,0,CZP_0_0
23:40.1,41.04608433,774,780,752,729,740,808,0,0,CZP_0_0
23:40.1,42.53253372,774,782,753,730,741,811,0,0,CZP_0_0
23:40.1,44.54662756,776,784,754,731,741,813,0,0,CZP_0_0
23:40.1,47.13782141,775,782,753,731,741,812,0,0,CZP_0_0
23:40.2,50.12617108,774,779,751,730,740,809,0,0,CZP_0_0
23:40.2,53.84173238,772,774,748,728,738,803,0,0,CZP_0_0
23:40.2,57.91523407,769,770,747,726,736,799,0,0,CZP_0_0
23:40.2,62.3957982,767,766,745,723,734,795,0,0,CZP_0_0
23:40.2,67.25934902,763,760,742,721,733,790,0,0,CZP_0_0
23:40.3,71.28636095,760,758,741,719,731,785,0,0,CZP_0_0
23:40.3,76.03393716,756,754,740,718,730,781,0,0,CZP_0_0
23:40.3,80.76805153,753,751,738,716,728,776,0,0,CZP_0_0
23:40.3,85.7763713,750,747,736,715,726,772,0,0,CZP_0_0
23:40.3,90.84782669,750,744,733,714,725,768,0,0,CZP_0_0
23:40.4,95.54631623,748,740,731,712,722,762,0,0,CZP_0_0
23:40.4,101.1012888,746,736,730,710,721,759,0,0,CZP_0_0
23:40.4,106.8455172,743,732,728,707,720,755,0,0,CZP_0_0
23:40.4,112.5526864,741,728,726,704,718,752,0,0,CZP_0_0
23:40.4,118.3921894,743,724,728,704,719,750,0,0,CZP_0_0
23:40.5,124.0994057,741,720,726,701,717,746,0,0,CZP_0_0
23:40.5,129.6774124,741,716,726,701,717,743,0,0,CZP_0_0
23:40.5,135.2394813,739,711,727,700,717,741,0,0,CZP_0_0
23:40.5,140.5939247,739,708,729,702,717,740,0,0,CZP_0_0
23:40.5,145.6917017,740,706,728,701,718,739,0,0,CZP_0_0
23:40.6,150.2921236,741,705,727,700,717,739,0,0,CZP_0_0
23:40.6,154.8862255,745,705,724,701,718,738,0,0,CZP_0_0
23:40.6,158.1594604,749,706,722,702,718,736,0,0,CZP_0_0
23:40.6,158.9688233,752,705,719,702,718,729,0,0,CZP_0_0
23:40.6,159.3426793,753,704,718,703,719,723,0,0,CZP_0_0
23:40.7,158.5009523,756,704,717,703,718,721,0,0,CZP_0_0
23:40.7,158.2471686,757,705,717,703,719,721,0,0,CZP_0_0
23:40.7,157.8053647,758,705,716,704,719,720,0,0,CZP_0_0
23:40.7,158.0192852,759,704,716,704,720,720,0,0,CZP_0_0
23:40.7,158.0520357,759,704,716,704,720,720,0,0,CZP_0_0
23:40.8,158.2230264,759,704,717,704,720,720,0,0,CZP_0_0
23:40.8,158.3093102,759,704,717,703,719,720,0,0,CZP_0_0
23:40.8,158.2328777,759,704,717,703,719,720,0,0,CZP_0_0
23:40.8,158.1364808,759,705,719,705,720,721,0,0,CZP_0_0
23:40.8,158.1921342,760,706,719,704,720,721,0,0,CZP_0_0
23:40.9,158.1118693,759,705,718,702,719,721,0,0,CZP_0_0
23:40.9,158.2706835,758,706,720,702,720,722,0,0,CZP_0_0
23:40.9,158.4312631,756,706,720,702,720,723,0,0,CZP_0_0
23:40.9,158.6739839,753,707,721,701,720,724,0,0,CZP_0_0
23:40.9,158.5730859,750,708,724,701,719,728,0,0,CZP_0_0
23:41.0,158.0549257,748,707,727,700,718,732,0,0,CZP_0_0
23:41.0,156.7913227,744,706,731,699,718,733,0,0,CZP_0_0
23:41.0,155.6185647,741,708,734,699,717,732,0,0,CZP_0_0
23:41.0,145.0083209,739,711,735,699,717,733,0,0,CZP_0_0
23:41.0,113.294165,738,715,735,698,716,735,0,0,CZP_0_0
23:41.1,110.9617258,739,720,735,699,716,739,0,0,CZP_0_0
23:41.1,103.8008465,739,725,733,700,716,744,0,0,CZP_0_0
23:41.1,98.1635026,741,730,731,701,717,748,0,0,CZP_0_0
23:41.1,92.36565046,743,733,729,702,717,753,0,0,CZP_0_0
23:41.1,86.63473471,745,738,732,707,719,758,0,0,CZP_0_0
23:41.2,81.17160735,746,740,732,707,720,762,0,0,CZP_0_0
23:41.2,75.80347128,748,744,733,709,721,767,0,0,CZP_0_0
23:41.2,71.26181892,750,747,735,711,723,770,0,0,CZP_0_0
23:41.2,66.14243664,753,749,737,713,726,774,0,0,CZP_0_0
23:41.2,61.08822248,754,753,740,715,728,778,0,0,CZP_0_0
23:41.3,56.64803614,756,756,742,716,730,782,0,0,CZP_0_0
23:41.3,52.31779024,759,761,745,719,732,787,0,0,CZP_0_0
23:41.3,48.48314411,763,766,747,721,735,792,0,0,CZP_0_0
23:41.3,45.4323598,767,770,749,724,737,797,0,0,CZP_0_0
23:41.3,43.21102728,771,776,752,727,739,802,0,0,CZP_0_0
23:41.4,41.6968502,774,781,754,730,741,808,0,0,CZP_0_0
23:41.4,41.13819222,777,786,757,732,743,813,0,0,CZP_0_0
23:41.4,41.54802849,778,788,758,734,744,816,0,0,CZP_0_0
